,x_index,y_index,격자 당 경로당 수,geometry,행정동
132,9,2,0,"POLYGON ((127.07634850850596 37.56938088558272, 127.07861324155886 37.56938899104678, 127.07862339692568 37.56758632754392, 127.07635871844859 37.56757822260424, 127.07634850850596 37.56938088558272))",중곡3동
133,9,3,0,"POLYGON ((127.07635871844859 37.56757822260424, 127.07862339692568 37.56758632754392, 127.0786335513877 37.56578366348689, 127.07636892748155 37.56577555907154, 127.07635871844859 37.56757822260424))",중곡3동
134,9,4,0,"POLYGON ((127.07636892748155 37.56577555907154, 127.0786335513877 37.56578366348689, 127.078643704945 37.5639809988757, 127.07637913560495 37.56397289498466, 127.07636892748155 37.56577555907154))",중곡1동
135,9,5,0,"POLYGON ((127.07637913560495 37.56397289498466, 127.078643704945 37.5639809988757, 127.07865385759767 37.56217833371033, 127.07638934281884 37.56217023034359, 127.07637913560495 37.56397289498466))",중곡1동
136,9,6,1,"POLYGON ((127.07638934281884 37.56217023034359, 127.07865385759767 37.56217833371033, 127.07866400934576 37.56037566799082, 127.0763995491233 37.56036756514835, 127.07638934281884 37.56217023034359))",중곡1동
137,9,7,0,"POLYGON ((127.0763995491233 37.56036756514835, 127.07866400934576 37.56037566799082, 127.07867416018941 37.55857300171718, 127.07640975451844 37.55856489939894, 127.0763995491233 37.56036756514835))",중곡1동
138,9,8,0,"POLYGON ((127.07640975451844 37.55856489939894, 127.07867416018941 37.55857300171718, 127.07868431012868 37.55677033488941, 127.07641995900435 37.55676223309538, 127.07640975451844 37.55856489939894))",군자동
139,9,9,0,"POLYGON ((127.07641995900435 37.55676223309538, 127.07868431012868 37.55677033488941, 127.07869445916364 37.554967667507505, 127.07643016258109 37.55495956623768, 127.07641995900435 37.55676223309538))",군자동
140,9,10,0,"POLYGON ((127.07643016258109 37.55495956623768, 127.07869445916364 37.554967667507505, 127.0787046072944 37.55316499957149, 127.07644036524877 37.55315689882583, 127.07643016258109 37.55495956623768))",군자동
141,9,11,0,"POLYGON ((127.07644036524877 37.55315689882583, 127.0787046072944 37.55316499957149, 127.07871475452102 37.55136233108138, 127.07645056700747 37.551354230859864, 127.07644036524877 37.55315689882583))",능동
142,9,12,0,"POLYGON ((127.07645056700747 37.551354230859864, 127.07871475452102 37.55136233108138, 127.0787249008436 37.54955966203718, 127.07646076785726 37.54955156233977, 127.07645056700747 37.551354230859864))",능동
143,9,13,0,"POLYGON ((127.07646076785726 37.54955156233977, 127.0787249008436 37.54955966203718, 127.07873504626222 37.5477569924389, 127.07647096779823 37.547748893265585, 127.07646076785726 37.54955156233977))",능동
144,9,14,0,"POLYGON ((127.07647096779823 37.547748893265585, 127.07873504626222 37.5477569924389, 127.07874519077698 37.54595432228653, 127.07648116683049 37.54594622363728, 127.07647096779823 37.547748893265585))",능동
145,9,15,0,"POLYGON ((127.07648116683049 37.54594622363728, 127.07874519077698 37.54595432228653, 127.07875533438796 37.54415165158011, 127.0764913649541 37.5441435534549, 127.07648116683049 37.54594622363728))",화양동
146,9,16,0,"POLYGON ((127.0764913649541 37.5441435534549, 127.07875533438796 37.54415165158011, 127.07876547709522 37.54234898031962, 127.07650156216914 37.542340882718435, 127.0764913649541 37.5441435534549))",화양동
147,9,17,0,"POLYGON ((127.07650156216914 37.542340882718435, 127.07876547709522 37.54234898031962, 127.07877561889889 37.54054630850511, 127.07651175847573 37.5405382114279, 127.07650156216914 37.542340882718435))",화양동
148,9,18,0,"POLYGON ((127.07651175847573 37.5405382114279, 127.07877561889889 37.54054630850511, 127.078785759799 37.53874363613653, 127.07652195387391 37.5387355395833, 127.07651175847573 37.5405382114279))",화양동
149,9,19,0,"POLYGON ((127.07652195387391 37.5387355395833, 127.078785759799 37.53874363613653, 127.0787958997957 37.53694096321394, 127.0765321483638 37.53693286718464, 127.07652195387391 37.5387355395833))",자양1동
150,9,20,1,"POLYGON ((127.0765321483638 37.53693286718464, 127.0787958997957 37.53694096321394, 127.07880603888901 37.53513828973732, 127.07654234194548 37.535130194231954, 127.0765321483638 37.53693286718464))",자양1동
151,9,21,0,"POLYGON ((127.07654234194548 37.535130194231954, 127.07880603888901 37.53513828973732, 127.07881617707908 37.5333356157067, 127.07655253461904 37.53332752072522, 127.07654234194548 37.535130194231954))",자양1동
152,9,22,0,"POLYGON ((127.07655253461904 37.53332752072522, 127.07881617707908 37.5333356157067, 127.07882631436593 37.53153294112208, 127.07656272638455 37.531524846664475, 127.07655253461904 37.53332752072522))",자양2동
153,9,23,1,"POLYGON ((127.07656272638455 37.531524846664475, 127.07882631436593 37.53153294112208, 127.07883645074968 37.52973026598346, 127.07657291724209 37.5297221720497, 127.07656272638455 37.531524846664475))",자양2동
154,9,24,0,"POLYGON ((127.07657291724209 37.5297221720497, 127.07883645074968 37.52973026598346, 127.0788465862304 37.52792759029087, 127.07658310719178 37.52791949688092, 127.07657291724209 37.5297221720497))",자양2동
155,9,25,0,"POLYGON ((127.07658310719178 37.52791949688092, 127.0788465862304 37.52792759029087, 127.07885672080818 37.5261249140443, 127.07659329623365 37.52611682115815, 127.07658310719178 37.52791949688092))",자양2동
156,9,26,0,"POLYGON ((127.07659329623365 37.52611682115815, 127.07885672080818 37.5261249140443, 127.07886685448314 37.52432223724378, 127.07660348436782 37.52431414488139, 127.07659329623365 37.52611682115815))",자양2동
157,9,27,0,"POLYGON ((127.07660348436782 37.52431414488139, 127.07886685448314 37.52432223724378, 127.07887698725531 37.52251955988929, 127.0766136715944 37.522511468050645, 127.07660348436782 37.52431414488139))",자양2동
158,10,0,0,"POLYGON ((127.0785929281104 37.572994316389924, 127.08085777123458 37.57300237945352, 127.08086787382564 37.571199716537436, 127.07860308528711 37.571191653995456, 127.0785929281104 37.572994316389924))",중곡3동
159,10,1,0,"POLYGON ((127.07860308528711 37.571191653995456, 127.08086787382564 37.571199716537436, 127.08087797551661 37.5693970530672, 127.07861324155886 37.56938899104678, 127.07860308528711 37.571191653995456))",중곡3동
160,10,2,0,"POLYGON ((127.07861324155886 37.56938899104678, 127.08087797551661 37.5693970530672, 127.08088807630755 37.56759438904279, 127.07862339692568 37.56758632754392, 127.07861324155886 37.56938899104678))",중곡3동
161,10,3,0,"POLYGON ((127.07862339692568 37.56758632754392, 127.08088807630755 37.56759438904279, 127.08089817619856 37.56579172446422, 127.0786335513877 37.56578366348689, 127.07862339692568 37.56758632754392))",중곡3동
162,10,4,1,"POLYGON ((127.0786335513877 37.56578366348689, 127.08089817619856 37.56579172446422, 127.08090827518967 37.56398905933151, 127.078643704945 37.5639809988757, 127.0786335513877 37.56578366348689))",중곡1동
163,10,5,0,"POLYGON ((127.078643704945 37.5639809988757, 127.08090827518967 37.56398905933151, 127.08091837328104 37.56218639364468, 127.07865385759767 37.56217833371033, 127.078643704945 37.5639809988757))",중곡1동
164,10,6,0,"POLYGON ((127.07865385759767 37.56217833371033, 127.08091837328104 37.56218639364468, 127.0809284704727 37.5603837274037, 127.07866400934576 37.56037566799082, 127.07865385759767 37.56217833371033))",중곡1동
165,10,7,0,"POLYGON ((127.07866400934576 37.56037566799082, 127.0809284704727 37.5603837274037, 127.08093856676474 37.55858106060864, 127.07867416018941 37.55857300171718, 127.07866400934576 37.56037566799082))",중곡1동
166,10,8,0,"POLYGON ((127.07867416018941 37.55857300171718, 127.08093856676474 37.55858106060864, 127.08094866215728 37.55677839325946, 127.07868431012868 37.55677033488941, 127.07867416018941 37.55857300171718))",중곡2동
167,10,9,0,"POLYGON ((127.07868431012868 37.55677033488941, 127.08094866215728 37.55677839325946, 127.08095875665038 37.55497572535617, 127.07869445916364 37.554967667507505, 127.07868431012868 37.55677033488941))",능동
168,10,10,1,"POLYGON ((127.07869445916364 37.554967667507505, 127.08095875665038 37.55497572535617, 127.08096885024415 37.55317305689881, 127.0787046072944 37.55316499957149, 127.07869445916364 37.554967667507505))",능동
169,10,11,0,"POLYGON ((127.0787046072944 37.55316499957149, 127.08096885024415 37.55317305689881, 127.0809789429386 37.55137038788737, 127.07871475452102 37.55136233108138, 127.0787046072944 37.55316499957149))",능동
170,10,12,0,"POLYGON ((127.07871475452102 37.55136233108138, 127.0809789429386 37.55137038788737, 127.0809890347339 37.54956771832185, 127.0787249008436 37.54955966203718, 127.07871475452102 37.55136233108138))",능동
171,10,13,0,"POLYGON ((127.0787249008436 37.54955966203718, 127.0809890347339 37.54956771832185, 127.08099912563009 37.54776504820229, 127.07873504626222 37.5477569924389, 127.0787249008436 37.54955966203718))",능동
172,10,14,0,"POLYGON ((127.07873504626222 37.5477569924389, 127.08099912563009 37.54776504820229, 127.08100921562729 37.54596237752867, 127.07874519077698 37.54595432228653, 127.07873504626222 37.5477569924389))",능동
173,10,15,1,"POLYGON ((127.07874519077698 37.54595432228653, 127.08100921562729 37.54596237752867, 127.08101930472553 37.544159706301016, 127.07875533438796 37.54415165158011, 127.07874519077698 37.54595432228653))",화양동
174,10,16,0,"POLYGON ((127.07875533438796 37.54415165158011, 127.08101930472553 37.544159706301016, 127.08102939292495 37.54235703451932, 127.07876547709522 37.54234898031962, 127.07875533438796 37.54415165158011))",화양동
175,10,17,0,"POLYGON ((127.07876547709522 37.54234898031962, 127.08102939292495 37.54235703451932, 127.08103948022558 37.540554362183606, 127.07877561889889 37.54054630850511, 127.07876547709522 37.54234898031962))",화양동
176,10,18,0,"POLYGON ((127.07877561889889 37.54054630850511, 127.08103948022558 37.540554362183606, 127.08104956662756 37.53875168929388, 127.078785759799 37.53874363613653, 127.07877561889889 37.54054630850511))",화양동
177,10,19,0,"POLYGON ((127.078785759799 37.53874363613653, 127.08104956662756 37.53875168929388, 127.08105965213096 37.53694901585015, 127.0787958997957 37.53694096321394, 127.078785759799 37.53874363613653))",자양1동
178,10,20,0,"POLYGON ((127.0787958997957 37.53694096321394, 127.08105965213096 37.53694901585015, 127.08106973673581 37.53514634185243, 127.07880603888901 37.53513828973732, 127.0787958997957 37.53694096321394))",자양1동
179,10,21,0,"POLYGON ((127.07880603888901 37.53513828973732, 127.08106973673581 37.53514634185243, 127.08107982044227 37.53334366730071, 127.07881617707908 37.5333356157067, 127.07880603888901 37.53513828973732))",자양1동
180,10,22,1,"POLYGON ((127.07881617707908 37.5333356157067, 127.08107982044227 37.53334366730071, 127.0810899032504 37.53154099219504, 127.07882631436593 37.53153294112208, 127.07881617707908 37.5333356157067))",자양1동
181,10,23,1,"POLYGON ((127.07882631436593 37.53153294112208, 127.0810899032504 37.53154099219504, 127.08109998516028 37.52973831653539, 127.07883645074968 37.52973026598346, 127.07882631436593 37.53153294112208))",자양2동
182,10,24,0,"POLYGON ((127.07883645074968 37.52973026598346, 127.08109998516028 37.52973831653539, 127.08111006617197 37.527935640321786, 127.0788465862304 37.52792759029087, 127.07883645074968 37.52973026598346))",자양2동
183,10,25,1,"POLYGON ((127.0788465862304 37.52792759029087, 127.08111006617197 37.527935640321786, 127.08112014628557 37.52613296355423, 127.07885672080818 37.5261249140443, 127.0788465862304 37.52792759029087))",자양2동
184,10,26,0,"POLYGON ((127.07885672080818 37.5261249140443, 127.08112014628557 37.52613296355423, 127.0811302255012 37.52433028623275, 127.07886685448314 37.52432223724378, 127.07885672080818 37.5261249140443))",자양2동
185,10,27,0,"POLYGON ((127.07886685448314 37.52432223724378, 127.0811302255012 37.52433028623275, 127.08114030381891 37.52252760835732, 127.07887698725531 37.52251955988929, 127.07886685448314 37.52432223724378))",자양2동
186,11,0,0,"POLYGON ((127.08085777123458 37.57300237945352, 127.08312261525893 37.57301039906781, 127.0831326632643 37.57120773563293, 127.08086787382564 37.571199716537436, 127.08085777123458 37.57300237945352))",중곡3동
187,11,1,1,"POLYGON ((127.08086787382564 37.571199716537436, 127.0831326632643 37.57120773563293, 127.08314271037443 37.569405071643914, 127.08087797551661 37.5693970530672, 127.08086787382564 37.571199716537436))",중곡3동
188,11,2,0,"POLYGON ((127.08087797551661 37.5693970530672, 127.08314271037443 37.569405071643914, 127.08315275658939 37.567602407100765, 127.08088807630755 37.56759438904279, 127.08087797551661 37.5693970530672))",중곡3동
189,11,3,0,"POLYGON ((127.08088807630755 37.56759438904279, 127.08315275658939 37.567602407100765, 127.08316280190928 37.56579974200347, 127.08089817619856 37.56579172446422, 127.08088807630755 37.56759438904279))",중곡3동
190,11,4,0,"POLYGON ((127.08089817619856 37.56579172446422, 127.08316280190928 37.56579974200347, 127.08317284633414 37.56399707635208, 127.08090827518967 37.56398905933151, 127.08089817619856 37.56579172446422))",중곡3동
191,11,5,0,"POLYGON ((127.08090827518967 37.56398905933151, 127.08317284633414 37.56399707635208, 127.0831828898641 37.56219441014656, 127.08091837328104 37.56218639364468, 127.08090827518967 37.56398905933151))",중곡1동
192,11,6,0,"POLYGON ((127.08091837328104 37.56218639364468, 127.0831828898641 37.56219441014656, 127.08319293249923 37.56039174338696, 127.0809284704727 37.5603837274037, 127.08091837328104 37.56218639364468))",중곡2동
193,11,7,0,"POLYGON ((127.0809284704727 37.5603837274037, 127.08319293249923 37.56039174338696, 127.08320297423963 37.55858907607326, 127.08093856676474 37.55858106060864, 127.0809284704727 37.5603837274037))",중곡2동
194,11,8,0,"POLYGON ((127.08093856676474 37.55858106060864, 127.08320297423963 37.55858907607326, 127.08321301508533 37.55678640820549, 127.08094866215728 37.55677839325946, 127.08093856676474 37.55858106060864))",중곡2동
195,11,9,0,"POLYGON ((127.08094866215728 37.55677839325946, 127.08321301508533 37.55678640820549, 127.08322305503647 37.55498373978362, 127.08095875665038 37.55497572535617, 127.08094866215728 37.55677839325946))",능동
196,11,10,0,"POLYGON ((127.08095875665038 37.55497572535617, 127.08322305503647 37.55498373978362, 127.08323309409315 37.55318107080772, 127.08096885024415 37.55317305689881, 127.08095875665038 37.55497572535617))",능동
197,11,11,0,"POLYGON ((127.08096885024415 37.55317305689881, 127.08323309409315 37.55318107080772, 127.08324313225539 37.55137840127776, 127.0809789429386 37.55137038788737, 127.08096885024415 37.55317305689881))",능동
198,11,12,0,"POLYGON ((127.0809789429386 37.55137038788737, 127.08324313225539 37.55137840127776, 127.0832531695233 37.54957573119374, 127.0809890347339 37.54956771832185, 127.0809789429386 37.55137038788737))",능동
199,11,13,0,"POLYGON ((127.0809890347339 37.54956771832185, 127.0832531695233 37.54957573119374, 127.08326320589698 37.547773060555706, 127.08099912563009 37.54776504820229, 127.0809890347339 37.54956771832185))",능동
200,11,14,0,"POLYGON ((127.08099912563009 37.54776504820229, 127.08326320589698 37.547773060555706, 127.08327324137649 37.545970389363646, 127.08100921562729 37.54596237752867, 127.08099912563009 37.54776504820229))",능동
201,11,15,0,"POLYGON ((127.08100921562729 37.54596237752867, 127.08327324137649 37.545970389363646, 127.08328327596193 37.54416771761755, 127.08101930472553 37.544159706301016, 127.08100921562729 37.54596237752867))",구의1동
202,11,16,1,"POLYGON ((127.08101930472553 37.544159706301016, 127.08328327596193 37.54416771761755, 127.08329330965341 37.54236504531746, 127.08102939292495 37.54235703451932, 127.08101930472553 37.544159706301016))",구의1동
203,11,17,0,"POLYGON ((127.08102939292495 37.54235703451932, 127.08329330965341 37.54236504531746, 127.08330334245095 37.54056237246338, 127.08103948022558 37.540554362183606, 127.08102939292495 37.54235703451932))",화양동
204,11,18,0,"POLYGON ((127.08103948022558 37.540554362183606, 127.08330334245095 37.54056237246338, 127.0833133743547 37.53875969905529, 127.08104956662756 37.53875168929388, 127.08103948022558 37.540554362183606))",자양1동
205,11,19,1,"POLYGON ((127.08104956662756 37.53875168929388, 127.0833133743547 37.53875969905529, 127.0833234053647 37.53695702509324, 127.08105965213096 37.53694901585015, 127.08104956662756 37.53875168929388))",자양1동
206,11,20,0,"POLYGON ((127.08105965213096 37.53694901585015, 127.0833234053647 37.53695702509324, 127.08333343548105 37.535154350577216, 127.08106973673581 37.53514634185243, 127.08105965213096 37.53694901585015))",자양1동
207,11,21,0,"POLYGON ((127.08106973673581 37.53514634185243, 127.08333343548105 37.535154350577216, 127.08334346470384 37.53335167550724, 127.08107982044227 37.53334366730071, 127.08106973673581 37.53514634185243))",자양1동
208,11,22,1,"POLYGON ((127.08107982044227 37.53334366730071, 127.08334346470384 37.53335167550724, 127.08335349303313 37.53154899988331, 127.0810899032504 37.53154099219504, 127.08107982044227 37.53334366730071))",자양1동
209,11,23,3,"POLYGON ((127.0810899032504 37.53154099219504, 127.08335349303313 37.53154899988331, 127.08336352046902 37.52974632370542, 127.08109998516028 37.52973831653539, 127.0810899032504 37.53154099219504))",자양2동
210,11,24,0,"POLYGON ((127.08109998516028 37.52973831653539, 127.08336352046902 37.52974632370542, 127.08337354701163 37.52794364697361, 127.08111006617197 37.527935640321786, 127.08109998516028 37.52973831653539))",자양2동
211,11,25,0,"POLYGON ((127.08111006617197 37.527935640321786, 127.08337354701163 37.52794364697361, 127.08338357266096 37.52614096968788, 127.08112014628557 37.52613296355423, 127.08111006617197 37.527935640321786))",자양2동
212,11,26,0,"POLYGON ((127.08112014628557 37.52613296355423, 127.08338357266096 37.52614096968788, 127.08339359741719 37.52433829184824, 127.0811302255012 37.52433028623275, 127.08112014628557 37.52613296355423))",자양2동
213,11,27,0,"POLYGON ((127.0811302255012 37.52433028623275, 127.08339359741719 37.52433829184824, 127.08340362128033 37.522535613454686, 127.08114030381891 37.52252760835732, 127.0811302255012 37.52433028623275))",자양2동
214,12,0,0,"POLYGON ((127.08312261525893 37.57301039906781, 127.08538746017862 37.573018375232735, 127.08539745359822 37.57121571128187, 127.0831326632643 37.57120773563293, 127.08312261525893 37.57301039906781))",중곡3동
215,12,1,0,"POLYGON ((127.0831326632643 37.57120773563293, 127.08539745359822 37.57121571128187, 127.08540744612742 37.56941304677689, 127.08314271037443 37.569405071643914, 127.0831326632643 37.57120773563293))",중곡3동
216,12,2,1,"POLYGON ((127.08314271037443 37.569405071643914, 127.08540744612742 37.56941304677689, 127.08541743776631 37.56761038171779, 127.08315275658939 37.567602407100765, 127.08314271037443 37.569405071643914))",중곡3동
217,12,3,0,"POLYGON ((127.08315275658939 37.567602407100765, 127.08541743776631 37.56761038171779, 127.08542742851498 37.56580771610461, 127.08316280190928 37.56579974200347, 127.08315275658939 37.567602407100765))",중곡3동
218,12,4,0,"POLYGON ((127.08316280190928 37.56579974200347, 127.08542742851498 37.56580771610461, 127.08543741837353 37.56400504993732, 127.08317284633414 37.56399707635208, 127.08316280190928 37.56579974200347))",중곡3동
219,12,5,0,"POLYGON ((127.08317284633414 37.56399707635208, 127.08543741837353 37.56400504993732, 127.085447407342 37.56220238321596, 127.0831828898641 37.56219441014656, 127.08317284633414 37.56399707635208))",중곡2동
220,12,6,1,"POLYGON ((127.0831828898641 37.56219441014656, 127.085447407342 37.56220238321596, 127.0854573954205 37.560399715940505, 127.08319293249923 37.56039174338696, 127.0831828898641 37.56219441014656))",중곡2동
221,12,7,0,"POLYGON ((127.08319293249923 37.56039174338696, 127.0854573954205 37.560399715940505, 127.08546738260915 37.558597048111004, 127.08320297423963 37.55858907607326, 127.08319293249923 37.56039174338696))",중곡2동
222,12,8,0,"POLYGON ((127.08320297423963 37.55858907607326, 127.08546738260915 37.558597048111004, 127.08547736890797 37.55679437972744, 127.08321301508533 37.55678640820549, 127.08320297423963 37.55858907607326))",중곡2동
223,12,9,0,"POLYGON ((127.08321301508533 37.55678640820549, 127.08547736890797 37.55679437972744, 127.08548735431707 37.55499171078981, 127.08322305503647 37.55498373978362, 127.08321301508533 37.55678640820549))",중곡2동
224,12,10,0,"POLYGON ((127.08322305503647 37.55498373978362, 127.08548735431707 37.55499171078981, 127.08549733883656 37.553189041298175, 127.08323309409315 37.55318107080772, 127.08322305503647 37.55498373978362))",능동
225,12,11,0,"POLYGON ((127.08323309409315 37.55318107080772, 127.08549733883656 37.553189041298175, 127.0855073224665 37.55138637125249, 127.08324313225539 37.55137840127776, 127.08323309409315 37.55318107080772))",능동
226,12,12,0,"POLYGON ((127.08324313225539 37.55137840127776, 127.0855073224665 37.55138637125249, 127.08551730520693 37.54958370065279, 127.0832531695233 37.54957573119374, 127.08324313225539 37.55137840127776))",능동
227,12,13,0,"POLYGON ((127.0832531695233 37.54957573119374, 127.08551730520693 37.54958370065279, 127.08552728705801 37.54778102949909, 127.08326320589698 37.547773060555706, 127.0832531695233 37.54957573119374))",능동
228,12,14,0,"POLYGON ((127.08326320589698 37.547773060555706, 127.08552728705801 37.54778102949909, 127.08553726801979 37.54597835779138, 127.08327324137649 37.545970389363646, 127.08326320589698 37.547773060555706))",능동
229,12,15,0,"POLYGON ((127.08327324137649 37.545970389363646, 127.08553726801979 37.54597835779138, 127.08554724809235 37.54417568552967, 127.08328327596193 37.54416771761755, 127.08327324137649 37.545970389363646))",구의1동
230,12,16,0,"POLYGON ((127.08328327596193 37.54416771761755, 127.08554724809235 37.54417568552967, 127.08555722727577 37.542373012713995, 127.08329330965341 37.54236504531746, 127.08328327596193 37.54416771761755))",구의1동
231,12,17,0,"POLYGON ((127.08329330965341 37.54236504531746, 127.08555722727577 37.542373012713995, 127.08556720557014 37.54057033934435, 127.08330334245095 37.54056237246338, 127.08329330965341 37.54236504531746))",구의1동
232,12,18,0,"POLYGON ((127.08330334245095 37.54056237246338, 127.08556720557014 37.54057033934435, 127.08557718297558 37.53876766542072, 127.0833133743547 37.53875969905529, 127.08330334245095 37.54056237246338))",구의1동
233,12,19,0,"POLYGON ((127.0833133743547 37.53875969905529, 127.08557718297558 37.53876766542072, 127.0855871594921 37.53696499094314, 127.0833234053647 37.53695702509324, 127.0833133743547 37.53875969905529))",구의1동
234,12,20,0,"POLYGON ((127.0833234053647 37.53695702509324, 127.0855871594921 37.53696499094314, 127.08559713511984 37.53516231591164, 127.08333343548105 37.535154350577216, 127.0833234053647 37.53695702509324))",자양2동
235,12,21,0,"POLYGON ((127.08333343548105 37.535154350577216, 127.08559713511984 37.53516231591164, 127.08560710985887 37.53335964032618, 127.08334346470384 37.53335167550724, 127.08333343548105 37.535154350577216))",자양2동
236,12,22,0,"POLYGON ((127.08334346470384 37.53335167550724, 127.08560710985887 37.53335964032618, 127.08561708370925 37.5315569641868, 127.08335349303313 37.53154899988331, 127.08334346470384 37.53335167550724))",자양1동
237,12,23,1,"POLYGON ((127.08335349303313 37.53154899988331, 127.08561708370925 37.5315569641868, 127.08562705667111 37.529754287493496, 127.08336352046902 37.52974632370542, 127.08335349303313 37.53154899988331))",자양2동
238,12,24,2,"POLYGON ((127.08336352046902 37.52974632370542, 127.08562705667111 37.529754287493496, 127.08563702874449 37.52795161024629, 127.08337354701163 37.52794364697361, 127.08336352046902 37.52974632370542))",자양2동
239,12,25,0,"POLYGON ((127.08337354701163 37.52794364697361, 127.08563702874449 37.52795161024629, 127.08564699992951 37.526148932445196, 127.08338357266096 37.52614096968788, 127.08337354701163 37.52794364697361))",자양2동
240,12,26,0,"POLYGON ((127.08338357266096 37.52614096968788, 127.08564699992951 37.526148932445196, 127.08565697022622 37.524346254090204, 127.08339359741719 37.52433829184824, 127.08338357266096 37.52614096968788))",자양2동
241,12,27,0,"POLYGON ((127.08339359741719 37.52433829184824, 127.08565697022622 37.524346254090204, 127.08566693963472 37.52254357518133, 127.08340362128033 37.522535613454686, 127.08339359741719 37.52433829184824))",자양2동
242,13,1,0,"POLYGON ((127.08539745359822 37.57121571128187, 127.08766224482251 37.571223643484196, 127.08767218277069 37.56942097846606, 127.08540744612742 37.56941304677689, 127.08539745359822 37.57121571128187))",중곡4동
243,13,2,0,"POLYGON ((127.08540744612742 37.56941304677689, 127.08767218277069 37.56942097846606, 127.08768211983343 37.56761831289386, 127.08541743776631 37.56761038171779, 127.08540744612742 37.56941304677689))",중곡4동
244,13,3,0,"POLYGON ((127.08541743776631 37.56761038171779, 127.08768211983343 37.56761831289386, 127.08769205601084 37.56581564676756, 127.08542742851498 37.56580771610461, 127.08541743776631 37.56761038171779))",중곡4동
245,13,4,1,"POLYGON ((127.08542742851498 37.56580771610461, 127.08769205601084 37.56581564676756, 127.08770199130295 37.564012980087206, 127.08543741837353 37.56400504993732, 127.08542742851498 37.56580771610461))",중곡3동
246,13,5,0,"POLYGON ((127.08543741837353 37.56400504993732, 127.08770199130295 37.564012980087206, 127.08771192570987 37.562210312852784, 127.085447407342 37.56220238321596, 127.08543741837353 37.56400504993732))",중곡2동
247,13,6,1,"POLYGON ((127.085447407342 37.56220238321596, 127.08771192570987 37.562210312852784, 127.08772185923169 37.56040764506431, 127.0854573954205 37.560399715940505, 127.085447407342 37.56220238321596))",중곡2동
248,13,7,0,"POLYGON ((127.0854573954205 37.560399715940505, 127.08772185923169 37.56040764506431, 127.08773179186846 37.558604976721796, 127.08546738260915 37.558597048111004, 127.0854573954205 37.560399715940505))",중곡2동
249,13,8,0,"POLYGON ((127.08546738260915 37.558597048111004, 127.08773179186846 37.558604976721796, 127.08774172362031 37.556802307825265, 127.08547736890797 37.55679437972744, 127.08546738260915 37.558597048111004))",중곡2동
250,13,9,0,"POLYGON ((127.08547736890797 37.55679437972744, 127.08774172362031 37.556802307825265, 127.0877516544873 37.55499963837469, 127.08548735431707 37.55499171078981, 127.08547736890797 37.55679437972744))",중곡2동
251,13,10,0,"POLYGON ((127.08548735431707 37.55499171078981, 127.0877516544873 37.55499963837469, 127.08776158446953 37.55319696837011, 127.08549733883656 37.553189041298175, 127.08548735431707 37.55499171078981))",능동
252,13,11,0,"POLYGON ((127.08549733883656 37.553189041298175, 127.08776158446953 37.55319696837011, 127.08777151356703 37.551394297811534, 127.0855073224665 37.55138637125249, 127.08549733883656 37.553189041298175))",능동
253,13,12,0,"POLYGON ((127.0855073224665 37.55138637125249, 127.08777151356703 37.551394297811534, 127.08778144177995 37.54959162669895, 127.08551730520693 37.54958370065279, 127.0855073224665 37.55138637125249))",능동
254,13,13,1,"POLYGON ((127.08551730520693 37.54958370065279, 127.08778144177995 37.54959162669895, 127.08779136910836 37.547788955032395, 127.08552728705801 37.54778102949909, 127.08551730520693 37.54958370065279))",구의2동
255,13,14,0,"POLYGON ((127.08552728705801 37.54778102949909, 127.08779136910836 37.547788955032395, 127.0878012955523 37.54598628281185, 127.08553726801979 37.54597835779138, 127.08552728705801 37.54778102949909))",구의2동
256,13,15,0,"POLYGON ((127.08553726801979 37.54597835779138, 127.0878012955523 37.54598628281185, 127.08781122111189 37.544183610037344, 127.08554724809235 37.54417568552967, 127.08553726801979 37.54597835779138))",구의2동
257,13,16,0,"POLYGON ((127.08554724809235 37.54417568552967, 127.08781122111189 37.544183610037344, 127.0878211457872 37.542380936708874, 127.08555722727577 37.542373012713995, 127.08554724809235 37.54417568552967))",구의1동
258,13,17,2,"POLYGON ((127.08555722727577 37.542373012713995, 127.0878211457872 37.542380936708874, 127.0878310695783 37.54057826282647, 127.08556720557014 37.54057033934435, 127.08555722727577 37.542373012713995))",구의1동
259,13,18,0,"POLYGON ((127.08556720557014 37.54057033934435, 127.0878310695783 37.54057826282647, 127.08784099248531 37.538775588390116, 127.08557718297558 37.53876766542072, 127.08556720557014 37.54057033934435))",구의1동
260,13,19,0,"POLYGON ((127.08557718297558 37.53876766542072, 127.08784099248531 37.538775588390116, 127.08785091450831 37.53697291339982, 127.0855871594921 37.53696499094314, 127.08557718297558 37.53876766542072))",구의1동
261,13,20,0,"POLYGON ((127.0855871594921 37.53696499094314, 127.08785091450831 37.53697291339982, 127.08786083564735 37.53517023785563, 127.08559713511984 37.53516231591164, 127.0855871594921 37.53696499094314))",자양2동
262,13,21,0,"POLYGON ((127.08559713511984 37.53516231591164, 127.08786083564735 37.53517023785563, 127.08787075590254 37.53336756175751, 127.08560710985887 37.53335964032618, 127.08559713511984 37.53516231591164))",자양2동
263,13,22,0,"POLYGON ((127.08560710985887 37.53335964032618, 127.08787075590254 37.53336756175751, 127.08788067527394 37.5315648851055, 127.08561708370925 37.5315569641868, 127.08560710985887 37.53335964032618))",자양2동
